fromsquarerank,fromsquarefile,piece,COUNT(*),turn,avgrating
3,0,pawn,88593,White,1400
3,0,pawn,97266,White,1600
3,0,pawn,53501,White,1800
3,0,pawn,17965,White,2000
3,0,pawn,3965,White,2200
3,0,pawn,331,White,2400
3,0,pawn,19,White,2600
3,0,queen,107,Black,800
3,0,queen,1554,Black,1000
3,0,queen,6996,Black,1200
3,0,queen,14814,Black,1400
3,0,queen,14746,Black,1600
3,0,queen,7734,Black,1800
3,0,queen,2550,Black,2000
3,0,queen,620,Black,2200
3,0,queen,41,Black,2400
3,0,queen,1,Black,2600
3,0,queen,243,White,800
3,0,queen,4644,White,1000
3,0,queen,23546,White,1200
3,0,queen,46454,White,1400
3,0,queen,42851,White,1600
3,0,queen,21086,White,1800
3,0,queen,6338,White,2000
3,0,queen,1372,White,2200
3,0,queen,105,White,2400
3,0,queen,4,White,2600
3,0,rook,62,Black,800
3,0,rook,1419,Black,1000
3,0,rook,8858,Black,1200
3,0,rook,21217,Black,1400
3,0,rook,22734,Black,1600
3,0,rook,12623,Black,1800
3,0,rook,4424,Black,2000
3,0,rook,1053,Black,2200
3,0,rook,79,Black,2400
3,0,rook,4,Black,2600
3,0,rook,68,White,800
3,0,rook,1079,White,1000
3,0,rook,6470,White,1200
3,0,rook,15059,White,1400
3,0,rook,15099,White,1600
3,0,rook,8736,White,1800
3,0,rook,3138,White,2000
3,0,rook,738,White,2200
3,0,rook,61,White,2400
3,0,rook,4,White,2600
3,1,bishop,722,Black,800
3,1,bishop,12678,Black,1000
3,1,bishop,60910,Black,1200
3,1,bishop,121581,Black,1400
3,1,bishop,108472,Black,1600
3,1,bishop,52043,Black,1800
3,1,bishop,14642,Black,2000
3,1,bishop,2995,Black,2200
3,1,bishop,240,Black,2400
3,1,bishop,20,Black,2600
3,1,bishop,67,White,800
3,1,bishop,1435,White,1000
3,1,bishop,7834,White,1200
3,1,bishop,17406,White,1400
3,1,bishop,17349,White,1600
3,1,bishop,9090,White,1800
3,1,bishop,2877,White,2000
3,1,bishop,610,White,2200
3,1,bishop,53,White,2400
3,1,bishop,3,White,2600
3,1,king,62,Black,800
3,1,king,1516,Black,1000
3,1,king,8405,Black,1200
3,1,king,17837,Black,1400
3,1,king,18240,Black,1600
3,1,king,10063,Black,1800
3,1,king,3366,Black,2000
3,1,king,697,Black,2200
3,1,king,65,Black,2400
3,1,king,4,Black,2600
3,1,king,106,White,800
3,1,king,1752,White,1000
3,1,king,9064,White,1200
3,1,king,19509,White,1400
3,1,king,20046,White,1600
3,1,king,10923,White,1800
3,1,king,3795,White,2000
3,1,king,785,White,2200
3,1,king,56,White,2400
3,1,king,4,White,2600
3,1,knight,449,Black,800
3,1,knight,7031,Black,1000
3,1,knight,31290,Black,1200
3,1,knight,59119,Black,1400
3,1,knight,54970,Black,1600
3,1,knight,27817,Black,1800
3,1,knight,8697,Black,2000
3,1,knight,1904,Black,2200
3,1,knight,155,Black,2400
3,1,knight,14,Black,2600
3,1,knight,48,White,800
3,1,knight,825,White,1000
3,1,knight,4344,White,1200
3,1,knight,10078,White,1400
3,1,knight,11006,White,1600
3,1,knight,6094,White,1800
3,1,knight,1771,White,2000
3,1,knight,412,White,2200
3,1,knight,46,White,2400
3,1,knight,9,White,2600
3,1,pawn,160,Black,800
3,1,pawn,2909,Black,1000
3,1,pawn,16159,Black,1200
3,1,pawn,38507,Black,1400
3,1,pawn,42354,Black,1600
3,1,pawn,24523,Black,1800
3,1,pawn,8248,Black,2000
3,1,pawn,1835,Black,2200
3,1,pawn,130,Black,2400
3,1,pawn,8,Black,2600
3,1,pawn,397,White,800
3,1,pawn,7210,White,1000
3,1,pawn,41773,White,1200
3,1,pawn,97994,White,1400
3,1,pawn,102524,White,1600
3,1,pawn,54120,White,1800
3,1,pawn,16857,White,2000
3,1,pawn,3751,White,2200
3,1,pawn,327,White,2400
3,1,pawn,26,White,2600
3,1,queen,181,Black,800
3,1,queen,3394,Black,1000
3,1,queen,16312,Black,1200
3,1,queen,31264,Black,1400
3,1,queen,29210,Black,1600
3,1,queen,14885,Black,1800
3,1,queen,4817,Black,2000
3,1,queen,1072,Black,2200
3,1,queen,83,Black,2400
3,1,queen,7,Black,2600
3,1,queen,88,White,800
3,1,queen,1920,White,1000
3,1,queen,9964,White,1200
3,1,queen,20745,White,1400
3,1,queen,20235,White,1600
3,1,queen,10568,White,1800
3,1,queen,3400,White,2000
3,1,queen,685,White,2200
3,1,queen,51,White,2400
3,1,queen,9,White,2600
3,1,rook,58,Black,800
3,1,rook,1214,Black,1000
3,1,rook,8122,Black,1200
3,1,rook,20026,Black,1400
3,1,rook,22151,Black,1600
3,1,rook,12471,Black,1800
3,1,rook,4460,Black,2000
3,1,rook,1119,Black,2200
3,1,rook,116,Black,2400
3,1,rook,10,Black,2600
3,1,rook,59,White,800
3,1,rook,899,White,1000
3,1,rook,5760,White,1200
3,1,rook,13747,White,1400
3,1,rook,14972,White,1600
3,1,rook,8563,White,1800
3,1,rook,3194,White,2000
3,1,rook,759,White,2200
3,1,rook,69,White,2400
3,1,rook,3,White,2600
3,2,bishop,86,Black,800
3,2,bishop,1461,Black,1000
3,2,bishop,8299,Black,1200
3,2,bishop,19675,Black,1400
3,2,bishop,21968,Black,1600
3,2,bishop,12517,Black,1800
3,2,bishop,4189,Black,2000
3,2,bishop,990,Black,2200
3,2,bishop,74,Black,2400
3,2,bishop,8,Black,2600
3,2,bishop,713,White,800
3,2,bishop,17104,White,1000
3,2,bishop,99407,White,1200
3,2,bishop,216951,White,1400
3,2,bishop,191809,White,1600
3,2,bishop,81751,White,1800
3,2,bishop,22194,White,2000
3,2,bishop,4310,White,2200
3,2,bishop,317,White,2400
3,2,bishop,22,White,2600
3,2,king,98,Black,800
3,2,king,1688,Black,1000
3,2,king,9481,Black,1200
3,2,king,21916,Black,1400
3,2,king,23326,Black,1600
3,2,king,12711,Black,1800
3,2,king,4364,Black,2000
3,2,king,886,Black,2200
3,2,king,70,Black,2400
3,2,king,6,Black,2600
3,2,king,113,White,800
3,2,king,2436,White,1000
3,2,king,12127,White,1200
3,2,king,27278,White,1400
3,2,king,29758,White,1600
3,2,king,16759,White,1800
3,2,king,5782,White,2000
3,2,king,1257,White,2200
3,2,king,119,White,2400
3,2,king,3,White,2600
3,2,knight,132,Black,800
3,2,knight,2752,Black,1000
3,2,knight,15732,Black,1200
3,2,knight,39173,Black,1400
3,2,knight,43261,Black,1600
3,2,knight,23809,Black,1800
3,2,knight,7716,Black,2000
3,2,knight,1648,Black,2200
3,2,knight,134,Black,2400
3,2,knight,11,Black,2600
3,2,knight,180,White,800
3,2,knight,3818,White,1000
3,2,knight,21590,White,1200
3,2,knight,51257,White,1400
3,2,knight,55601,White,1600
3,2,knight,30639,White,1800
3,2,knight,10482,White,2000
3,2,knight,2396,White,2200
3,2,knight,240,White,2400
3,2,knight,17,White,2600
3,2,pawn,134,Black,800
3,2,pawn,2574,Black,1000
3,2,pawn,14960,Black,1200
3,2,pawn,36494,Black,1400
3,2,pawn,40386,Black,1600
3,2,pawn,21610,Black,1800
3,2,pawn,7091,Black,2000
3,2,pawn,1582,Black,2200
3,2,pawn,123,Black,2400
3,2,pawn,10,Black,2600
3,2,pawn,511,White,800
3,2,pawn,9955,White,1000
3,2,pawn,61946,White,1200
3,2,pawn,163432,White,1400
3,2,pawn,191579,White,1600
3,2,pawn,110487,White,1800
3,2,pawn,36194,White,2000
3,2,pawn,8049,White,2200
3,2,pawn,761,White,2400
3,2,pawn,76,White,2600
3,2,queen,124,Black,800
3,2,queen,2258,Black,1000
3,2,queen,10868,Black,1200
3,2,queen,23392,Black,1400
3,2,queen,23769,Black,1600
3,2,queen,12708,Black,1800
3,2,queen,4121,Black,2000
3,2,queen,864,Black,2200
3,2,queen,60,Black,2400
3,2,queen,3,Black,2600
3,2,queen,166,White,800
3,2,queen,3489,White,1000
3,2,queen,19598,White,1200
3,2,queen,42441,White,1400
3,2,queen,41761,White,1600
3,2,queen,21871,White,1800
3,2,queen,6908,White,2000
3,2,queen,1537,White,2200
3,2,queen,136,White,2400
3,2,queen,7,White,2600
3,2,rook,55,Black,800
3,2,rook,1473,Black,1000
3,2,rook,9736,Black,1200
3,2,rook,25203,Black,1400
3,2,rook,29647,Black,1600
3,2,rook,17189,Black,1800
3,2,rook,5712,Black,2000
3,2,rook,1373,Black,2200
3,2,rook,101,Black,2400
3,2,rook,11,Black,2600
3,2,rook,44,White,800
3,2,rook,1082,White,1000
3,2,rook,6956,White,1200
3,2,rook,17141,White,1400
3,2,rook,19084,White,1600
3,2,rook,11298,White,1800
3,2,rook,4016,White,2000
3,2,rook,981,White,2200
3,2,rook,84,White,2400
3,2,rook,11,White,2600
3,3,bishop,158,Black,800
3,3,bishop,2845,Black,1000
3,3,bishop,16249,Black,1200
3,3,bishop,37835,Black,1400
3,3,bishop,39053,Black,1600
3,3,bishop,21220,Black,1800
3,3,bishop,7041,Black,2000
3,3,bishop,1562,Black,2200
3,3,bishop,177,Black,2400
3,3,bishop,17,Black,2600
3,3,bishop,83,White,800
3,3,bishop,2077,White,1000
3,3,bishop,13400,White,1200
3,3,bishop,35593,White,1400
3,3,bishop,41791,White,1600
3,3,bishop,23700,White,1800
3,3,bishop,8279,White,2000
3,3,bishop,1940,White,2200
3,3,bishop,143,White,2400
3,3,bishop,20,White,2600
3,3,king,102,Black,800
3,3,king,1805,Black,1000
3,3,king,9864,Black,1200
3,3,king,22368,Black,1400
3,3,king,24992,Black,1600
3,3,king,14053,Black,1800
3,3,king,4928,Black,2000
3,3,king,1064,Black,2200
3,3,king,84,Black,2400
3,3,king,6,Black,2600
3,3,king,123,White,800
3,3,king,2652,White,1000
3,3,king,13983,White,1200
3,3,king,33893,White,1400
3,3,king,38934,White,1600
3,3,king,22168,White,1800
3,3,king,7780,White,2000
3,3,king,1608,White,2200
3,3,king,125,White,2400
3,3,king,5,White,2600
3,3,knight,447,Black,800
3,3,knight,8666,Black,1000
3,3,knight,42153,Black,1200
3,3,knight,81312,Black,1400
3,3,knight,71360,Black,1600
3,3,knight,33814,Black,1800
3,3,knight,10562,Black,2000
3,3,knight,2569,Black,2200
3,3,knight,210,Black,2400
3,3,knight,28,Black,2600
3,3,knight,301,White,800
3,3,knight,6548,White,1000
3,3,knight,42359,White,1200
3,3,knight,113872,White,1400
3,3,knight,130603,White,1600
3,3,knight,71483,White,1800
3,3,knight,23465,White,2000
3,3,knight,5384,White,2200
3,3,knight,477,White,2400
3,3,knight,37,White,2600
3,3,pawn,277,Black,800
3,3,pawn,4848,Black,1000
3,3,pawn,24868,Black,1200
3,3,pawn,59124,Black,1400
3,3,pawn,65349,Black,1600
3,3,pawn,35559,Black,1800
3,3,pawn,11032,Black,2000
3,3,pawn,2387,Black,2200
3,3,pawn,206,Black,2400
3,3,pawn,14,Black,2600
3,3,pawn,1020,White,800
3,3,pawn,21724,White,1000
3,3,pawn,116929,White,1200
3,3,pawn,268497,White,1400
3,3,pawn,284297,White,1600
3,3,pawn,152450,White,1800
3,3,pawn,46732,White,2000
3,3,pawn,10084,White,2200
3,3,pawn,864,White,2400
3,3,pawn,72,White,2600
3,3,queen,253,Black,800
3,3,queen,4669,Black,1000
3,3,queen,23140,Black,1200
3,3,queen,49360,Black,1400
3,3,queen,49166,Black,1600
3,3,queen,24517,Black,1800
3,3,queen,7441,Black,2000
3,3,queen,1652,Black,2200
3,3,queen,129,Black,2400
3,3,queen,6,Black,2600
3,3,queen,276,White,800
3,3,queen,6131,White,1000
3,3,queen,35837,White,1200
3,3,queen,75651,White,1400
3,3,queen,68354,White,1600
3,3,queen,34216,White,1800
3,3,queen,11049,White,2000
3,3,queen,2463,White,2200
3,3,queen,226,White,2400
3,3,queen,25,White,2600
3,3,rook,95,Black,800
3,3,rook,1919,Black,1000
3,3,rook,11599,Black,1200
3,3,rook,27816,Black,1400
3,3,rook,30944,Black,1600
3,3,rook,16904,Black,1800
3,3,rook,5720,Black,2000
3,3,rook,1324,Black,2200
3,3,rook,133,Black,2400
3,3,rook,8,Black,2600
3,3,rook,80,White,800
3,3,rook,1744,White,1000
3,3,rook,10532,White,1200
3,3,rook,24904,White,1400
3,3,rook,27504,White,1600
3,3,rook,16055,White,1800
3,3,rook,5816,White,2000
3,3,rook,1365,White,2200
3,3,rook,134,White,2400
3,3,rook,11,White,2600
3,4,bishop,113,Black,800
3,4,bishop,2525,Black,1000
3,4,bishop,14635,Black,1200
3,4,bishop,35485,Black,1400
3,4,bishop,36809,Black,1600
3,4,bishop,19192,Black,1800
3,4,bishop,6274,Black,2000
3,4,bishop,1333,Black,2200
3,4,bishop,114,Black,2400
3,4,bishop,16,Black,2600
3,4,bishop,127,White,800
3,4,bishop,2504,White,1000
3,4,bishop,15319,White,1200
3,4,bishop,40635,White,1400
3,4,bishop,47647,White,1600
3,4,bishop,28329,White,1800
3,4,bishop,9715,White,2000
3,4,bishop,2288,White,2200
3,4,bishop,208,White,2400
3,4,bishop,19,White,2600
3,4,king,98,Black,800
3,4,king,1921,Black,1000
3,4,king,10431,Black,1200
3,4,king,23958,Black,1400
3,4,king,26828,Black,1600
3,4,king,14696,Black,1800
3,4,king,5072,Black,2000
3,4,king,1091,Black,2200
3,4,king,94,Black,2400
3,4,king,6,Black,2600
3,4,king,143,White,800
3,4,king,2942,White,1000
3,4,king,16005,White,1200
3,4,king,39815,White,1400
3,4,king,46569,White,1600
3,4,king,26946,White,1800
3,4,king,9424,White,2000
3,4,king,2115,White,2200
3,4,king,192,White,2400
3,4,king,19,White,2600
3,4,knight,533,Black,800
3,4,knight,9980,Black,1000
3,4,knight,49688,Black,1200
3,4,knight,106161,Black,1400
3,4,knight,103205,Black,1600
3,4,knight,54396,Black,1800
3,4,knight,16196,Black,2000
3,4,knight,3455,Black,2200
3,4,knight,276,Black,2400
3,4,knight,31,Black,2600
3,4,knight,335,White,800
3,4,knight,6920,White,1000
3,4,knight,41860,White,1200
3,4,knight,105908,White,1400
3,4,knight,122086,White,1600
3,4,knight,69564,White,1800
3,4,knight,22669,White,2000
3,4,knight,4863,White,2200
3,4,knight,417,White,2400
3,4,knight,35,White,2600
3,4,pawn,297,Black,800
3,4,pawn,4610,Black,1000
3,4,pawn,22933,Black,1200
3,4,pawn,51358,Black,1400
3,4,pawn,57478,Black,1600
3,4,pawn,32718,Black,1800
3,4,pawn,10453,Black,2000
3,4,pawn,2281,Black,2200
3,4,pawn,179,Black,2400
3,4,pawn,17,Black,2600
3,4,pawn,1183,White,800
3,4,pawn,26657,White,1000
3,4,pawn,156351,White,1200
3,4,pawn,369170,White,1400
3,4,pawn,376367,White,1600
3,4,pawn,181912,White,1800
3,4,pawn,52865,White,2000
3,4,pawn,11198,White,2200
3,4,pawn,843,White,2400
3,4,pawn,73,White,2600
3,4,queen,284,Black,800
3,4,queen,4790,Black,1000
3,4,queen,20936,Black,1200
3,4,queen,40038,Black,1400
3,4,queen,36636,Black,1600
3,4,queen,18043,Black,1800
3,4,queen,5554,Black,2000
3,4,queen,1123,Black,2200
3,4,queen,85,Black,2400
3,4,queen,6,Black,2600
3,4,queen,238,White,800
3,4,queen,4583,White,1000
3,4,queen,24445,White,1200
3,4,queen,53711,White,1400
3,4,queen,56826,White,1600
3,4,queen,31268,White,1800
3,4,queen,10189,White,2000
3,4,queen,2190,White,2200
3,4,queen,169,White,2400
3,4,queen,11,White,2600
3,4,rook,89,Black,800
3,4,rook,1935,Black,1000
3,4,rook,11549,Black,1200
3,4,rook,27176,Black,1400
3,4,rook,29596,Black,1600
3,4,rook,15870,Black,1800
3,4,rook,5332,Black,2000
3,4,rook,1250,Black,2200
3,4,rook,103,Black,2400
3,4,rook,16,Black,2600
3,4,rook,93,White,800
3,4,rook,2043,White,1000
3,4,rook,12636,White,1200
3,4,rook,29363,White,1400
3,4,rook,31149,White,1600
3,4,rook,17012,White,1800
3,4,rook,6024,White,2000
3,4,rook,1343,White,2200
3,4,rook,121,White,2400
3,4,rook,12,White,2600
3,5,bishop,52,Black,800
3,5,bishop,1242,Black,1000
3,5,bishop,7174,Black,1200
3,5,bishop,17982,Black,1400
3,5,bishop,20383,Black,1600
3,5,bishop,11032,Black,1800
3,5,bishop,3528,Black,2000
3,5,bishop,766,Black,2200
3,5,bishop,47,Black,2400
3,5,bishop,4,Black,2600
3,5,bishop,346,White,800
3,5,bishop,8593,White,1000
3,5,bishop,50329,White,1200
3,5,bishop,125371,White,1400
3,5,bishop,134597,White,1600
3,5,bishop,71284,White,1800
3,5,bishop,22569,White,2000
3,5,bishop,5000,White,2200
3,5,bishop,357,White,2400
3,5,bishop,33,White,2600
3,5,king,88,Black,800
3,5,king,1908,Black,1000
3,5,king,10825,Black,1200
3,5,king,24491,Black,1400
3,5,king,26979,Black,1600
3,5,king,14835,Black,1800
3,5,king,5012,Black,2000
3,5,king,1137,Black,2200
3,5,king,82,Black,2400
3,5,king,8,Black,2600
3,5,king,159,White,800
3,5,king,3241,White,1000
3,5,king,17871,White,1200
3,5,king,42498,White,1400
3,5,king,48533,White,1600
3,5,king,27139,White,1800
3,5,king,9246,White,2000
3,5,king,2052,White,2200
3,5,king,208,White,2400
3,5,king,14,White,2600
3,5,knight,127,Black,800
3,5,knight,2655,Black,1000
3,5,knight,16971,Black,1200
3,5,knight,41976,Black,1400
3,5,knight,44058,Black,1600
3,5,knight,22100,Black,1800
3,5,knight,6658,Black,2000
3,5,knight,1538,Black,2200
3,5,knight,115,Black,2400
3,5,knight,8,Black,2600
3,5,knight,183,White,800
3,5,knight,3255,White,1000
3,5,knight,17977,White,1200
3,5,knight,43533,White,1400
3,5,knight,47431,White,1600
3,5,knight,26420,White,1800
3,5,knight,8699,White,2000
3,5,knight,1938,White,2200
3,5,knight,173,White,2400
3,5,knight,17,White,2600
3,5,pawn,119,Black,800
3,5,pawn,2168,Black,1000
3,5,pawn,12420,Black,1200
3,5,pawn,31541,Black,1400
3,5,pawn,38104,Black,1600
3,5,pawn,21995,Black,1800
3,5,pawn,7312,Black,2000
3,5,pawn,1651,Black,2200
3,5,pawn,135,Black,2400
3,5,pawn,10,Black,2600
3,5,pawn,412,White,800
3,5,pawn,7886,White,1000
3,5,pawn,46541,White,1200
3,5,pawn,131718,White,1400
3,5,pawn,161219,White,1600
3,5,pawn,87871,White,1800
3,5,pawn,27306,White,2000
3,5,pawn,5580,White,2200
3,5,pawn,423,White,2400
3,5,pawn,27,White,2600
3,5,queen,160,Black,800
3,5,queen,2695,Black,1000
3,5,queen,14408,Black,1200
3,5,queen,33177,Black,1400
3,5,queen,35379,Black,1600
3,5,queen,17695,Black,1800
3,5,queen,5386,Black,2000
3,5,queen,1104,Black,2200
3,5,queen,119,Black,2400
3,5,queen,9,Black,2600
3,5,queen,138,White,800
3,5,queen,3359,White,1000
3,5,queen,18092,White,1200
3,5,queen,42481,White,1400
3,5,queen,43555,White,1600
3,5,queen,23218,White,1800
3,5,queen,7559,White,2000
3,5,queen,1779,White,2200
3,5,queen,126,White,2400
3,5,queen,11,White,2600
3,5,rook,68,Black,800
3,5,rook,1446,Black,1000
3,5,rook,9310,Black,1200
3,5,rook,23444,Black,1400
3,5,rook,25336,Black,1600
3,5,rook,13291,Black,1800
3,5,rook,4289,Black,2000
3,5,rook,1039,Black,2200
3,5,rook,90,Black,2400
3,5,rook,8,Black,2600
3,5,rook,62,White,800
3,5,rook,1355,White,1000
3,5,rook,9150,White,1200
3,5,rook,24537,White,1400
3,5,rook,27410,White,1600
3,5,rook,14065,White,1800
3,5,rook,4778,White,2000
3,5,rook,1056,White,2200
3,5,rook,104,White,2400
3,5,rook,4,White,2600
3,6,bishop,621,Black,800
3,6,bishop,12583,Black,1000
3,6,bishop,67906,Black,1200
3,6,bishop,157379,Black,1400
3,6,bishop,161358,Black,1600
3,6,bishop,81441,Black,1800
3,6,bishop,23870,Black,2000
3,6,bishop,5061,Black,2200
3,6,bishop,345,Black,2400
3,6,bishop,29,Black,2600
3,6,bishop,79,White,800
3,6,bishop,1315,White,1000
3,6,bishop,8570,White,1200
3,6,bishop,21193,White,1400
3,6,bishop,22365,White,1600
3,6,bishop,10962,White,1800
3,6,bishop,3542,White,2000
3,6,bishop,762,White,2200
3,6,bishop,65,White,2400
3,6,bishop,7,White,2600
3,6,king,82,Black,800
3,6,king,1845,Black,1000
3,6,king,10116,Black,1200
3,6,king,22275,Black,1400
3,6,king,23459,Black,1600
3,6,king,12846,Black,1800
3,6,king,4254,Black,2000
3,6,king,941,Black,2200
3,6,king,66,Black,2400
3,6,king,5,Black,2600
3,6,king,146,White,800
3,6,king,2946,White,1000
3,6,king,16309,White,1200
3,6,king,37708,White,1400
3,6,king,41053,White,1600
3,6,king,22422,White,1800
3,6,king,7628,White,2000
3,6,king,1708,White,2200
3,6,king,157,White,2400
3,6,king,14,White,2600
3,6,knight,389,Black,800
3,6,knight,6872,Black,1000
3,6,knight,32328,Black,1200
3,6,knight,68644,Black,1400
3,6,knight,69371,Black,1600
3,6,knight,36511,Black,1800
3,6,knight,11453,Black,2000
3,6,knight,2336,Black,2200
3,6,knight,193,Black,2400
3,6,knight,15,Black,2600
3,6,knight,55,White,800
3,6,knight,1297,White,1000
3,6,knight,7981,White,1200
3,6,knight,22245,White,1400
3,6,knight,25100,White,1600
3,6,knight,12735,White,1800
3,6,knight,3809,White,2000
3,6,knight,897,White,2200
3,6,knight,73,White,2400
3,6,knight,11,White,2600
3,6,pawn,145,Black,800
3,6,pawn,2471,Black,1000
3,6,pawn,13224,Black,1200
3,6,pawn,30484,Black,1400
3,6,pawn,32536,Black,1600
3,6,pawn,17464,Black,1800
3,6,pawn,5503,Black,2000
3,6,pawn,1229,Black,2200
3,6,pawn,106,Black,2400
3,6,pawn,6,Black,2600
3,6,pawn,389,White,800
3,6,pawn,6937,White,1000
3,6,pawn,37497,White,1200
3,6,pawn,92270,White,1400
3,6,pawn,106477,White,1600
3,6,pawn,59556,White,1800
3,6,pawn,19280,White,2000
3,6,pawn,4254,White,2200
3,6,pawn,357,White,2400
3,6,pawn,23,White,2600
3,6,queen,143,Black,800
3,6,queen,2749,Black,1000
3,6,queen,13332,Black,1200
3,6,queen,29675,Black,1400
3,6,queen,29430,Black,1600
3,6,queen,14976,Black,1800
3,6,queen,4334,Black,2000
3,6,queen,908,Black,2200
3,6,queen,79,Black,2400
3,6,queen,9,Black,2600
3,6,queen,214,White,800
3,6,queen,4769,White,1000
3,6,queen,27383,White,1200
3,6,queen,62260,White,1400
3,6,queen,61081,White,1600
3,6,queen,29529,White,1800
3,6,queen,8887,White,2000
3,6,queen,1967,White,2200
3,6,queen,125,White,2400
3,6,queen,17,White,2600
3,6,rook,48,Black,800
3,6,rook,1220,Black,1000
3,6,rook,6857,Black,1200
3,6,rook,16465,Black,1400
3,6,rook,17354,Black,1600
3,6,rook,9237,Black,1800
3,6,rook,3184,Black,2000
3,6,rook,784,Black,2200
3,6,rook,57,Black,2400
3,6,rook,5,Black,2600
3,6,rook,49,White,800
3,6,rook,987,White,1000
3,6,rook,6129,White,1200
3,6,rook,15724,White,1400
3,6,rook,16357,White,1600
3,6,rook,8714,White,1800
3,6,rook,2946,White,2000
3,6,rook,712,White,2200
3,6,rook,67,White,2400
3,6,rook,3,White,2600
3,7,bishop,61,Black,800
3,7,bishop,1194,Black,1000
3,7,bishop,7595,Black,1200
3,7,bishop,18996,Black,1400
3,7,bishop,18917,Black,1600
3,7,bishop,8474,Black,1800
3,7,bishop,2348,Black,2000
3,7,bishop,474,Black,2200
3,7,bishop,39,Black,2400
3,7,bishop,3,Black,2600
3,7,bishop,89,White,800
3,7,bishop,2093,White,1000
3,7,bishop,12183,White,1200
3,7,bishop,36993,White,1400
3,7,bishop,43782,White,1600
3,7,bishop,23435,White,1800
3,7,bishop,7458,White,2000
3,7,bishop,1494,White,2200
3,7,bishop,101,White,2400
3,7,bishop,8,White,2600
3,7,king,54,Black,800
3,7,king,985,Black,1000
3,7,king,5390,Black,1200
3,7,king,11936,Black,1400
3,7,king,12250,Black,1600
3,7,king,6619,Black,1800
3,7,king,2100,Black,2000
3,7,king,509,Black,2200
3,7,king,43,Black,2400
3,7,king,93,White,800
3,7,king,1610,White,1000
3,7,king,8758,White,1200
3,7,king,19825,White,1400
3,7,king,20226,White,1600
3,7,king,10667,White,1800
3,7,king,3696,White,2000
3,7,king,799,White,2200
3,7,king,68,White,2400
3,7,king,8,White,2600
3,7,knight,39,Black,800
3,7,knight,761,Black,1000
3,7,knight,4689,Black,1200
3,7,knight,12299,Black,1400
3,7,knight,13200,Black,1600
3,7,knight,6195,Black,1800
3,7,knight,1792,Black,2000
3,7,knight,439,Black,2200
3,7,knight,33,Black,2400
3,7,knight,2,Black,2600
3,7,knight,123,White,800
3,7,knight,2287,White,1000
3,7,knight,15040,White,1200
3,7,knight,37812,White,1400
3,7,knight,40129,White,1600
3,7,knight,20514,White,1800
3,7,knight,6266,White,2000
3,7,knight,1395,White,2200
3,7,knight,96,White,2400
3,7,knight,5,White,2600
3,7,pawn,113,Black,800
3,7,pawn,2372,Black,1000
3,7,pawn,13840,Black,1200
3,7,pawn,34786,Black,1400
3,7,pawn,38854,Black,1600
3,7,pawn,22344,Black,1800
3,7,pawn,7576,Black,2000
3,7,pawn,1739,Black,2200
3,7,pawn,150,Black,2400
3,7,pawn,4,Black,2600
3,7,pawn,300,White,800
3,7,pawn,5772,White,1000
3,7,pawn,34848,White,1200
3,7,pawn,93136,White,1400
3,7,pawn,109871,White,1600
3,7,pawn,64391,White,1800
3,7,pawn,21816,White,2000
3,7,pawn,5079,White,2200
3,7,pawn,472,White,2400
